Geo_Type_Name,Start_Date,Data_Value
CD,06/01/2013,29.77
CD,06/01/2012,32.67
CD,06/01/2021,27.78
UHF42,06/01/2020,9.8
UHF42,12/01/2009,25.32
UHF42,01/02/2012,7.6
UHF42,01/01/2015,4.8
UHF42,01/02/2012,5.5
UHF42,01/01/2015,2.8
UHF42,01/02/2012,5.7
UHF42,01/02/2012,2.7
UHF42,01/01/2015,2.2
CD,06/01/2013,10
CD,12/31/2015,8.07
CD,01/01/2018,7.51
CD,06/01/2021,8.78
CD,01/01/2018,7.38
CD,06/01/2021,8.77
CD,12/01/2010,13.85
CD,06/01/2009,12.04
CD,12/01/2012,9.4
CD,12/01/2014,10.26
CD,01/01/2017,7.87
UHF42,01/01/2019,6.24
UHF42,12/01/2017,7.71
UHF42,01/01/2009,40.9
UHF42,01/01/2009,57.9
Borough,01/01/2015,87.6
UHF34,06/01/2011,23.92
UHF34,06/01/2010,25.48
UHF34,12/01/2015,25.73
UHF42,12/01/2013,10.93
UHF42,12/01/2013,10.95
UHF42,12/01/2008,12.69
UHF34,12/01/2019,7.7
UHF34,12/01/2012,10.76
UHF34,06/01/2015,9.98
UHF34,06/01/2019,8.61
UHF34,12/01/2019,8.24
UHF34,01/01/2017,7.79
UHF34,01/01/2021,6.86
UHF34,12/01/2010,14.35
UHF34,06/01/2009,11.36
UHF34,12/01/2012,9.7
CD,12/01/2010,37.32
CD,06/01/2009,32.98
CD,12/01/2012,30.56
CD,12/01/2014,30.68
CD,01/01/2017,26.64
CD,06/01/2012,33.77
CD,06/01/2013,30.42
UHF42,12/01/2009,28.86
UHF42,12/01/2011,26.04
UHF42,12/01/2013,21.75
UHF42,12/01/2016,26.17
UHF42,06/01/2020,11.59
UHF42,06/01/2013,30.48
UHF42,01/01/2015,2.6
UHF42,01/01/2015,1.9
UHF42,01/01/2015,18.4
UHF42,01/02/2012,124.3
UHF42,01/02/2012,21.6
UHF42,06/01/2021,29.09
UHF42,06/01/2021,28.36
UHF42,06/01/2012,32.25
UHF42,06/01/2013,29.67
UHF42,06/01/2012,32.29
UHF42,06/01/2021,30.47
CD,06/01/2013,25.09
CD,06/01/2012,27.89
CD,06/01/2012,33.75
CD,06/01/2013,30.47
CD,06/01/2012,25.46
CD,06/01/2013,23.11
CD,06/01/2021,27.2
CD,12/01/2011,23.45
UHF34,01/01/2017,7.93
UHF34,01/01/2018,7.32
UHF34,06/01/2021,8.83
UHF34,06/01/2016,18.13
UHF34,12/01/2014,24.58
UHF34,06/01/2009,28.08
UHF34,12/01/2012,25.36
UHF34,12/01/2014,26.74
UHF34,01/01/2017,22.64
UHF34,01/01/2021,18.21
UHF34,01/01/2017,20.56
UHF34,01/01/2021,17.1
UHF42,06/01/2019,24.78
UHF42,06/01/2015,13.33
UHF42,06/01/2019,13.05
UHF42,12/01/2019,22.29
UHF34,06/01/2013,10.76
UHF34,12/31/2015,7.95
UHF34,06/01/2021,8.77
UHF34,01/01/2018,8.72
UHF34,06/01/2021,9.63
UHF34,12/01/2015,8.5
UHF34,06/01/2016,8.45
UHF34,12/01/2020,6.81
UHF34,12/01/2016,8.48
UHF34,06/01/2020,7.37
UHF34,06/01/2018,8.65
UHF34,12/01/2016,8.17
UHF34,01/01/2015,9.36
UHF34,12/01/2008,11.6
UHF34,12/01/2010,11.13
UHF34,01/01/2015,9.36
UHF42,12/01/2019,31.63
UHF42,12/01/2012,32.69
UHF42,12/01/2009,31.8
CD,06/01/2015,17.09
UHF42,12/01/2019,34.16
UHF42,12/01/2012,37.34
UHF42,12/01/2009,39.17
UHF42,06/01/2019,22.64
UHF42,12/01/2015,23.79
UHF42,06/01/2016,13.98
UHF42,12/01/2020,22.76
UHF34,06/01/2014,9.12
UHF34,01/01/2020,6.35
UHF34,12/01/2018,7.59
UHF42,06/01/2019,11.11
UHF42,12/01/2019,11
UHF42,12/01/2012,15
UHF42,12/01/2009,14.24
UHF34,06/01/2011,11.93
UHF34,06/01/2010,12.49
UHF34,12/01/2015,8.42
UHF34,06/01/2016,8.67
UHF34,12/01/2020,7.99
UHF42,12/01/2012,10.24
UHF42,12/01/2009,9.8
UHF34,01/01/2021,7.67
UHF42,06/01/2016,11.17
UHF42,06/01/2011,10.67
UHF42,06/01/2010,11.12
UHF42,12/01/2015,8.75
UHF42,06/01/2011,11.12
UHF42,06/01/2010,11.44
UHF42,01/01/2013,2.3
UHF42,12/01/2012,25.91
UHF42,12/01/2009,23.64
CD,06/01/2019,14.43
CD,12/01/2012,26.06
CD,06/01/2015,14.6
CD,06/01/2019,12.67
CD,12/01/2019,26.3
CD,12/01/2012,22.68
CD,12/01/2009,12.96
CD,12/01/2012,16.7
CD,06/01/2019,9.24
CD,12/01/2019,22.83
CD,06/01/2017,9.81
CD,12/01/2016,8.38
CD,06/01/2020,7.33
Borough,01/01/2013,22.8
UHF42,12/01/2009,8.92
UHF42,12/01/2011,8.81
UHF42,12/01/2013,9.75
UHF42,12/01/2016,8.78
UHF42,06/01/2017,10.2
UHF42,06/01/2018,9.23
CD,12/01/2009,12.47
CD,12/01/2011,11.42
CD,06/01/2018,9.1
CD,06/01/2020,7.23
UHF42,12/01/2016,25.18
UHF42,06/01/2018,12.34
UHF42,06/01/2020,10.66
UHF42,12/01/2013,21.14
UHF42,06/01/2017,15.85
UHF42,12/01/2016,26.96
UHF42,06/01/2018,15.21
UHF42,06/01/2020,14.29
UHF42,06/01/2009,26.14
UHF42,06/01/2009,20.56
UHF42,06/01/2009,25.47
CD,12/01/2009,24.01
CD,06/01/2015,15.48
CD,06/01/2019,14.81
CD,12/01/2019,27.69
CD,06/01/2015,16.56
CD,12/01/2019,28.08
UHF42,01/01/2005,21.3
UHF42,01/01/2016,20.2
CD,01/01/2016,2.2
CD,01/01/2005,0.9
CD,01/01/2016,0.4
CD,01/01/2016,1
CD,01/01/2005,0.6
CD,01/01/2005,1.3
CD,01/01/2016,1.2
UHF42,06/01/2009,16.13
UHF42,06/01/2021,8.17
UHF42,12/31/2015,18.86
UHF42,01/01/2018,17.9
UHF42,06/01/2021,10.75
UHF42,01/01/2005,15.5
UHF42,01/01/2016,17.5
Borough,01/01/2016,21.8
UHF42,01/01/2016,0.3
Borough,01/01/2016,2
UHF42,01/01/2005,4.7
UHF42,01/01/2005,2.3
Borough,01/01/2005,2.8
UHF42,01/01/2005,2.4
UHF42,01/01/2005,1.8
UHF42,01/01/2005,5.3
UHF42,01/01/2005,1.8
CD,01/01/2011,2.2
CD,06/01/2011,22.2
UHF42,06/01/2012,33.38
UHF42,06/01/2013,30.73
UHF42,06/01/2021,26.95
CD,06/01/2009,26.88
CD,12/01/2012,23.99
CD,12/01/2010,32.21
CD,12/01/2014,26.09
CD,01/01/2017,21.8
Borough,01/01/2015,51.7
UHF42,01/01/2005,11.6
UHF42,01/01/2005,27.4
UHF42,01/01/2009,1
UHF42,01/01/2009,7.3
UHF42,01/01/2009,2.1
UHF42,01/01/2009,54.1
UHF42,01/01/2009,35
UHF42,01/01/2009,19.6
CD,01/01/2011,1.7
CD,01/01/2011,2.3
CD,01/01/2011,1.05
CD,01/01/2011,1.64
CD,01/01/2011,1.68
UHF42,01/01/2009,8.9
UHF42,01/01/2009,65.9
UHF42,01/01/2009,49.8
CD,01/01/2011,2.3
CD,01/01/2011,2.19
CD,01/01/2011,1.61
CD,01/01/2011,1.36
CD,01/01/2011,1.43
CD,01/01/2011,1.48
CD,01/01/2011,1.03
CD,01/01/2011,1.38
UHF42,01/01/2009,119.1
Borough,01/01/2009,79.8
Borough,01/01/2009,54
UHF42,01/02/2012,5.9
UHF42,01/01/2015,14.2
UHF42,01/01/2015,3.8
UHF42,01/01/2015,2.9
UHF42,01/02/2012,4.1
UHF42,01/01/2015,2.8
CD,01/01/2005,46.6
CD,01/01/2005,15.3
CD,01/01/2016,12.4
CD,01/01/2016,6.3
CD,01/01/2005,36.4
CD,01/01/2016,21.8
CD,01/01/2005,16.9
CD,01/01/2016,14.9
UHF42,01/02/2012,1.7
UHF42,01/01/2015,1
UHF42,01/01/2015,4.3
Borough,01/02/2012,40.96
Borough,01/01/2015,38.3
UHF42,01/01/2015,36.2
UHF42,01/01/2015,40
UHF42,01/02/2012,29.28
UHF42,01/01/2015,27.6
UHF42,01/02/2012,45.24
UHF42,01/01/2015,35.7
UHF42,01/02/2012,37.28
UHF42,01/02/2012,36.5
UHF42,01/01/2015,31.7
UHF42,01/01/2005,61.7
Borough,01/01/2005,34.1
UHF42,01/01/2005,27.6
UHF42,01/01/2005,17.6
UHF42,01/01/2005,23.4
UHF42,01/01/2005,63.5
UHF42,01/01/2005,42.4
UHF42,01/01/2005,9.1
UHF42,01/01/2005,93.5
Borough,01/01/2009,55
CD,01/01/2021,18.11
CD,01/01/2021,17.32
CD,06/01/2009,25.32
CD,06/01/2009,25.51
CD,06/01/2009,24.94
CD,06/01/2009,27.63
CD,06/01/2009,30.23
CD,06/01/2018,32.91
CD,06/01/2020,30.38
UHF42,01/01/2005,19.9
UHF42,01/01/2005,6.3
UHF42,01/01/2005,79.4
UHF42,01/02/2012,233.19
CD,01/01/2005,1.3
CD,01/01/2016,0.6
CD,01/01/2005,0.6
CD,01/01/2016,0.4
CD,01/01/2005,0.4
CD,01/01/2005,3.5
CD,01/01/2016,4.6
CD,01/01/2005,5.9
CD,01/01/2005,42.8
CD,01/01/2016,32.3
CD,06/01/2012,32.91
CD,06/01/2013,30.21
CD,06/01/2013,32.64
CD,06/01/2021,32.24
CD,12/01/2009,28.16
CD,12/01/2011,27.06
CD,12/01/2013,22.7
CD,06/01/2017,17.92
CD,06/01/2018,15.99
CD,06/01/2020,14.92
CD,12/01/2016,27.46
CD,12/01/2009,26.91
CD,06/01/2017,16.55
CD,12/01/2013,21.2
CD,06/01/2009,27.02
CD,06/01/2013,20.19
CD,06/01/2012,20.36
CD,12/31/2015,21.21
CD,01/01/2018,20.92
CD,06/01/2021,15.39
CD,06/01/2021,13.43
UHF42,06/01/2009,19.27
UHF42,06/01/2020,28.54
UHF42,06/01/2018,30.95
UHF42,06/01/2020,29.46
UHF42,06/01/2017,30.13
CD,06/01/2009,24.69
CD,12/01/2014,25.23
CD,06/01/2012,33.72
CD,06/01/2013,30.43
CD,06/01/2013,31.02
CD,06/01/2021,31.04
CD,06/01/2013,33.65
CD,06/01/2012,36.58
CD,06/01/2012,31.57
CD,06/01/2013,29.07
CD,06/01/2021,29.44
UHF42,06/01/2013,21.93
UHF42,06/01/2012,24.05
UHF42,06/01/2021,30.88
UHF42,01/01/2015,0.6
CD,01/01/2019,6.65
CD,06/01/2010,34.01
CD,06/01/2011,33.95
CD,06/01/2020,5.9
UHF42,12/01/2010,26.19
UHF42,12/01/2012,16.41
CD,12/01/2010,12.51
CD,06/01/2009,10.78
CD,12/01/2012,8.55
CD,12/01/2014,8.68
CD,01/01/2021,6.43
CD,06/01/2009,11.5
CD,12/01/2010,13.6
CD,12/01/2012,9.18
CD,01/01/2021,7
CD,06/01/2009,10.92
CD,06/01/2012,10.93
CD,06/01/2013,10.7
CD,01/01/2018,7.77
CD,12/31/2015,7.78
CD,01/01/2018,7.38
CD,06/01/2021,8.72
CD,06/01/2014,8.61
CD,12/01/2008,10.34
CD,12/01/2010,10.08
CD,01/01/2015,8.42
CD,12/01/2018,6.82
UHF42,06/01/2013,12.2
UHF42,12/01/2011,9.7
UHF42,01/01/2015,0.9
UHF42,01/01/2015,0.3
UHF42,01/01/2015,50.9
UHF42,06/01/2013,11.38
UHF42,01/01/2018,8.11
UHF42,06/01/2021,9.21
UHF42,12/01/2011,10.46
UHF42,01/01/2015,2
CD,06/01/2011,11.35
CD,06/01/2010,11.73
CD,12/01/2015,8.12
CD,06/01/2016,8.03
CD,12/01/2020,6.65
CD,12/01/2009,10.2
CD,12/01/2011,9.17
CD,06/01/2018,8.18
CD,06/01/2020,6.7
CD,12/01/2009,10.69
CD,12/01/2011,10.2
CD,12/01/2013,9.7
CD,06/01/2017,9.87
CD,12/01/2016,8.37
CD,06/01/2020,7.28
CD,06/01/2018,8.82
CD,12/01/2014,10.37
CD,01/01/2017,7.73
CD,01/01/2021,6.64
UHF42,01/01/2015,0.1
UHF42,01/01/2015,27.8
UHF42,06/01/2009,12.13
UHF42,01/01/2013,0
UHF42,12/01/2014,22.34
UHF42,01/01/2017,16.59
UHF42,01/01/2021,13.91
CD,06/01/2009,22.47
CD,12/01/2010,30.78
CD,12/01/2012,20.74
CD,12/01/2014,25.46
CD,01/01/2017,18.96
CD,12/01/2010,29.1
CD,06/01/2009,23.31
CD,12/01/2012,21.49
CD,12/01/2014,24.41
UHF42,06/01/2010,36.53
UHF42,06/01/2011,35.93
UHF42,06/01/2016,36.17
UHF42,12/01/2015,16.6
CD,12/01/2020,18.98
CD,06/01/2011,17.39
CD,12/01/2015,22.63
CD,06/01/2010,18.28
CD,06/01/2011,18.14
CD,12/01/2015,23.27
CD,06/01/2016,13.49
UHF42,12/01/2012,22.72
UHF42,06/01/2009,23.14
UHF42,12/01/2014,26.59
CD,12/01/2020,22.61
CD,01/01/2020,10.47
UHF42,01/01/2016,33.8
CD,01/01/2005,37.6
CD,01/01/2005,30.4
CD,01/01/2016,27.5
UHF42,01/01/2016,50.1
CD,01/01/2016,6.8
CD,01/01/2016,46.3
CD,01/01/2005,35.3
CD,01/01/2016,32
CD,01/01/2005,28.3
CD,01/01/2016,25
CD,01/01/2016,0.2
UHF42,01/01/2017,20.69
UHF42,12/01/2014,27.42
UHF42,01/01/2017,23.39
CD,06/01/2014,14.52
CD,12/01/2010,21.94
CD,01/01/2015,19.04
UHF42,12/01/2009,16.92
UHF42,06/01/2018,6.28
CD,06/01/2010,19.66
CD,12/01/2010,22.86
CD,06/01/2014,14.6
CD,12/01/2008,24.43
CD,01/01/2020,15.6
CD,12/01/2018,21.07
CD,06/01/2014,36.31
CD,06/01/2014,30.73
CD,06/01/2014,32.01
CD,06/01/2014,30.55
CD,12/01/2008,25.49
CD,12/01/2010,24.01
CD,06/01/2014,15.3
CD,01/01/2015,19.81
CD,12/01/2018,23.44
CD,01/01/2020,16.89
CD,12/01/2010,24.22
CD,12/01/2008,26.72
CD,06/01/2014,17.08
UHF42,06/01/2011,33.03
UHF42,06/01/2010,28.68
UHF42,06/01/2011,27.89
UHF42,06/01/2016,30.54
UHF42,06/01/2010,33.51
UHF42,06/01/2011,31.54
UHF42,06/01/2010,32.38
UHF42,06/01/2016,32.99
UHF42,06/01/2013,22.74
UHF42,06/01/2012,23.58
UHF42,01/01/2018,17.56
UHF42,06/01/2021,10.79
UHF42,12/01/2013,12.59
UHF42,06/01/2017,7.77
UHF42,12/01/2016,17.51
UHF42,06/01/2020,7.29
UHF42,12/01/2009,22.8
UHF42,12/01/2011,20.42
UHF42,12/01/2013,17.44
UHF42,06/01/2017,12.58
UHF42,12/01/2016,23.82
UHF42,06/01/2020,8.71
UHF42,06/01/2009,28.52
UHF42,01/01/2017,18.31
UHF42,01/01/2021,16.12
UHF42,01/01/2021,19.04
UHF42,01/01/2015,17.3
UHF42,06/01/2014,12.64
CD,01/01/2016,3.3
CD,01/01/2005,2.2
CD,01/01/2005,1.7
CD,01/01/2016,2.3
UHF42,01/01/2005,49.5
UHF42,01/01/2005,14.8
UHF42,01/01/2016,16.5
UHF42,01/01/2016,0.5
Borough,01/01/2016,0.5
UHF42,01/01/2005,0.3
UHF42,01/01/2009,3.7
UHF42,01/01/2009,7.3
UHF42,01/02/2012,3.9
UHF42,01/01/2015,3.7
Borough,01/02/2012,7.5
UHF42,01/01/2005,185.7
UHF42,01/01/2005,24
UHF42,01/02/2012,165.26
UHF42,01/01/2015,107.9
UHF42,01/02/2012,63.93
UHF42,01/01/2015,51.9
CD,12/01/2008,11.13
CD,12/01/2010,10.92
CD,06/01/2014,9.55
CD,01/01/2015,9.56
CD,01/01/2020,6.47
UHF42,06/01/2019,7.25
UHF42,12/01/2012,9.4
UHF42,12/01/2009,8.98
UHF42,06/01/2015,9.07
UHF42,06/01/2019,7.29
UHF42,12/01/2019,7.65
UHF42,12/01/2012,9.57
CD,06/01/2011,12.09
CD,06/01/2010,12.53
UHF42,06/01/2020,28.84
UHF42,06/01/2009,25.92
CD,06/01/2021,29.65
CD,06/01/2013,30.4
CD,06/01/2012,33.11
UHF42,12/01/2011,21.85
UHF42,12/01/2009,21.38
UHF42,12/01/2013,17.1
UHF42,12/01/2016,24.27
UHF42,06/01/2017,13.02
UHF42,01/02/2012,4.3
UHF42,01/01/2015,2.3
UHF42,01/01/2015,42.6
UHF42,01/01/2015,36.2
UHF42,01/02/2012,31.2
UHF42,01/01/2015,74.6
UHF42,01/01/2015,28.7
UHF42,01/01/2018,21.93
CD,06/01/2021,28.57
CD,06/01/2012,32.81
CD,12/01/2011,21.15
CD,12/01/2011,19.54
UHF42,12/01/2012,18.23
UHF42,06/01/2009,19.51
UHF42,12/01/2014,21.19
UHF42,06/01/2021,17.18
UHF42,12/31/2015,21.44
UHF42,01/02/2012,14.01
UHF42,01/01/2005,16.9
UHF42,01/01/2009,12.5
UHF42,01/01/2021,17.12
UHF42,01/01/2009,29.2
UHF42,01/01/2009,9.2
UHF42,01/01/2009,12.5
CD,01/01/2005,30.5
CD,01/01/2016,1.6
CD,01/01/2005,1
UHF42,01/01/2016,20.6
UHF42,01/01/2005,51.2
CD,01/01/2005,1.7
UHF42,01/01/2009,5.4
UHF42,01/01/2009,4.8
UHF42,01/01/2009,16.3
UHF42,01/02/2012,9.43
UHF42,01/01/2015,7.4
UHF42,01/02/2012,14.13
UHF42,01/01/2009,15.7
UHF42,01/01/2009,17.1
UHF42,01/01/2009,11.1
UHF42,01/01/2009,14.1
UHF42,01/01/2009,18.8
UHF42,01/01/2009,23.9
UHF42,01/01/2009,17.8
UHF42,12/31/2015,19.32
UHF42,06/01/2021,13.69
UHF42,06/01/2021,11.86
UHF42,12/31/2015,20.37
UHF42,01/01/2009,19.8
UHF42,01/01/2009,11.3
UHF42,01/02/2012,24.6
UHF42,01/01/2015,28.9
UHF42,01/02/2012,14.5
CD,06/01/2013,30.57
CD,06/01/2012,33.99
CD,12/01/2011,22.2
CD,12/01/2011,24.81
CD,12/01/2011,23.65
UHF42,01/01/2009,15.5
UHF42,01/01/2005,13
UHF42,01/01/2005,15.6
UHF42,01/01/2005,22
CD,01/01/2016,4.2
UHF42,01/01/2016,27.3
UHF42,01/01/2009,4
UHF42,01/01/2009,2.8
UHF42,01/01/2009,7.2
Borough,01/01/2009,3.8
UHF42,01/01/2009,15.4
UHF42,01/01/2009,10.4
UHF42,01/01/2005,17.2
UHF42,01/02/2012,8.86
UHF42,01/01/2015,8.9
UHF42,01/01/2009,19.9
UHF42,01/01/2009,24.1
UHF42,01/02/2012,0.9
UHF42,01/02/2012,7.2
Borough,01/02/2012,58.8
Borough,01/02/2012,102.8
CD,12/01/2011,21.25
CD,12/01/2011,12.4
UHF42,01/01/2018,20.23
UHF42,01/01/2009,8.6
UHF42,01/01/2009,12.5
UHF42,01/01/2009,10.5
UHF42,01/01/2005,5.9
CD,01/01/2005,13.4
CD,01/01/2016,16.2
UHF42,01/01/2005,72.8
UHF42,01/01/2016,64.7
CD,01/01/2005,0.5
Borough,01/01/2009,5.2
UHF42,01/01/2009,5.7
UHF42,01/01/2005,15.5
UHF42,01/02/2012,25.51
UHF42,01/01/2015,26.5
UHF42,01/01/2009,18.5
UHF42,01/01/2009,18.3
UHF42,01/01/2009,18.9
UHF42,01/01/2009,19.9
UHF42,01/01/2009,12.9
UHF42,01/01/2009,9.6
CD,06/01/2021,30.81
UHF42,12/01/2011,27.09
UHF42,06/01/2013,23.53
UHF42,01/02/2012,3.4
UHF42,01/01/2015,1.1
UHF42,01/02/2012,25.6
CD,12/01/2011,21.92
CD,12/01/2011,24.57
UHF42,01/01/2005,30.6
UHF42,01/01/2009,9
UHF42,01/01/2009,18.8
CD,01/01/2005,19.8
CD,01/01/2005,47.3
CD,01/01/2016,28.3
CD,01/01/2016,0.8
CD,01/01/2005,2.4
UHF42,01/01/2009,3.4
UHF42,01/01/2009,4.2
UHF42,01/02/2012,14.24
UHF42,01/01/2009,16.2
UHF42,01/01/2009,19.7
UHF42,01/01/2009,14.9
UHF42,01/01/2009,19.8
UHF42,06/01/2021,28.49
UHF42,06/01/2012,31.71
UHF42,06/01/2009,25.21
UHF42,12/01/2010,33
UHF42,06/01/2009,21.52
CD,01/01/2011,1.77
CD,01/01/2011,1.61
CD,01/01/2011,2.1
CD,01/01/2016,19.4
CD,01/01/2005,18.8
CD,01/01/2016,22.2
CD,01/01/2016,0.4
CD,01/01/2005,0.8
CD,06/01/2009,28.91
CD,06/01/2012,37.9
CD,06/01/2013,34.64
CD,06/01/2021,31.81
CD,06/01/2009,30.59
CD,06/01/2012,36.83
CD,12/01/2011,17.6
CD,12/01/2011,15.97
Borough,01/01/2016,23.7
Borough,01/01/2005,23.5
Borough,01/01/2009,4.5
UHF34,01/01/2017,18.81
UHF34,01/01/2021,16.74
UHF34,06/01/2017,13.67
UHF34,12/01/2016,26.93
UHF34,12/01/2009,27.27
UHF34,12/01/2013,22.07
UHF34,06/01/2018,16.35
UHF34,06/01/2020,14.24
UHF34,06/01/2018,31.33
UHF34,06/01/2020,29.47
UHF34,06/01/2009,27.1
UHF34,06/01/2018,30.44
UHF34,06/01/2017,29.72
UHF34,06/01/2020,29.38
UHF34,12/01/2009,21.22
UHF42,01/01/2009,8.6
UHF42,01/01/2009,3.5
UHF42,01/01/2009,5.7
UHF42,01/01/2015,6.6
UHF42,01/01/2015,10.3
UHF42,01/02/2012,13.83
UHF42,01/01/2015,14.8
UHF42,01/01/2009,20.5
UHF42,01/01/2009,18.3
UHF42,01/01/2009,18.1
UHF42,01/01/2009,16.4
UHF42,06/01/2013,30.62
UHF42,06/01/2012,33.91
UHF42,06/01/2012,32.66
UHF42,06/01/2013,29.34
UHF42,01/01/2017,17.28
UHF42,06/01/2009,26.08
UHF42,06/01/2009,21.82
UHF34,12/01/2012,22.72
UHF34,12/01/2010,32.58
UHF34,12/01/2014,26.59
UHF34,01/01/2017,20.69
UHF42,01/01/2009,66.2
UHF42,01/01/2009,75
UHF42,01/01/2009,21.2
UHF42,01/01/2009,118.8
UHF42,01/01/2009,13.2
UHF34,12/01/2009,31.09
UHF34,06/01/2019,12.41
UHF42,06/01/2013,29.66
UHF42,12/01/2010,32.21
UHF42,12/01/2012,22.28
UHF42,06/01/2009,23.2
UHF42,01/01/2017,20.08
UHF42,06/01/2009,21.15
UHF42,12/01/2010,27.53
UHF42,12/01/2012,19.89
UHF42,06/01/2009,24.33
UHF42,01/01/2009,47.3
UHF42,01/01/2009,10
UHF42,01/01/2009,42.3
UHF42,01/01/2015,32.5
UHF42,01/02/2012,8.8
UHF42,01/02/2012,14.6
UHF42,01/01/2015,43.3
UHF42,01/01/2015,10
UHF34,06/01/2019,8.76
UHF42,01/02/2012,213.9
UHF42,01/01/2015,173.9
UHF42,01/02/2012,35.5
UHF42,01/02/2012,7.1
UHF42,01/01/2015,5.6
UHF42,01/01/2015,30.4
UHF42,01/02/2012,261.6
UHF42,01/02/2012,47.3
UHF42,01/01/2009,276
UHF42,01/01/2009,19.8
UHF42,01/01/2009,14.5
UHF42,01/01/2009,22.3
UHF42,01/01/2009,16.5
UHF42,01/01/2009,14
UHF42,01/01/2009,18.5
Borough,01/01/2009,15
UHF42,06/01/2021,14.19
UHF42,01/01/2018,18.11
UHF42,06/01/2021,10.81
UHF42,06/01/2012,26.44
UHF42,06/01/2021,27.96
UHF42,06/01/2013,25.73
UHF42,06/01/2013,31.44
UHF42,06/01/2009,18.88
UHF42,06/01/2009,21.16
UHF42,06/01/2009,26.86
UHF42,06/01/2009,29.64
UHF34,01/01/2021,19.17
UHF34,12/01/2011,22.76
UHF34,12/01/2009,24.84
UHF34,06/01/2018,12.95
UHF34,06/01/2017,13.94
UHF34,12/01/2016,25.51
UHF42,01/01/2009,24.9
UHF42,01/01/2009,137.4
UHF42,01/02/2012,248.9
UHF42,01/02/2012,48.7
UHF42,01/02/2012,6.2
UHF42,01/01/2015,47.4
CD,12/01/2016,26.45
CD,06/01/2020,12.72
CD,06/01/2009,28.03
CD,06/01/2020,31.33
CD,06/01/2012,21.13
CD,06/01/2013,20.62
CD,12/31/2015,22.09
CD,01/01/2018,20.88
CD,06/01/2021,14.5
CD,06/01/2013,21.4
CD,06/01/2012,21.51
CD,12/31/2015,22
CD,01/01/2018,17.94
CD,06/01/2021,12.88
CD,06/01/2013,29.62
CD,06/01/2012,32.11
CD,06/01/2021,30.63
CD,06/01/2012,34.96
UHF42,06/01/2009,29.44
UHF42,06/01/2009,27.28
CD,01/01/2017,19.49
CD,01/01/2021,16.64
CD,12/01/2012,25.22
CD,06/01/2012,34.91
CD,06/01/2013,32
CD,06/01/2021,31.17
CD,06/01/2012,34.87
CD,06/01/2013,31.54
UHF42,01/02/2012,59.3
UHF42,01/01/2015,53.8
UHF42,06/01/2021,29.09
Borough,01/01/2009,20.6
Borough,01/01/2009,18.8
UHF42,06/01/2021,15.11
UHF42,06/01/2009,25.23
UHF42,12/01/2011,21.16
UHF34,06/01/2009,25.61
UHF34,12/01/2012,22.79
UHF34,12/01/2013,20
UHF34,06/01/2017,13.79
UHF34,12/01/2016,25.06
UHF34,06/01/2018,12.54
UHF42,01/01/2009,21.5
UHF42,01/01/2009,206.3
UHF42,01/02/2012,83.7
UHF34,06/01/2019,31.3
UHF34,06/01/2019,27.07
UHF42,01/02/2012,98.8
UHF42,01/02/2012,237.6
UHF42,01/02/2012,57.8
UHF42,01/01/2015,40.7
UHF42,01/01/2015,225
Borough,01/01/2009,37.8
Borough,01/01/2009,101
UHF42,01/01/2015,9
UHF42,01/01/2015,18
UHF42,01/01/2015,1.5
UHF34,12/01/2012,26.15
CD,12/01/2011,22.36
UHF42,06/01/2009,26.82
UHF42,01/01/2009,95.3
UHF42,01/01/2009,20.5
UHF42,01/01/2009,32.2
UHF42,01/01/2015,54.8
UHF34,12/01/2012,24.45
UHF34,12/01/2009,21.71
UHF34,12/01/2019,23.92
UHF34,06/01/2019,11.69
UHF34,06/01/2015,32.2
UHF34,06/01/2019,31.43
UHF34,06/01/2019,33.31
UHF42,01/01/2015,33.3
UHF42,01/01/2009,91.6
UHF42,01/01/2009,14.1
UHF42,01/01/2015,143
CD,12/01/2011,20.21
CD,06/01/2011,30.68
CD,06/01/2010,30.97
CD,06/01/2016,32.06
CD,06/01/2016,33.74
CD,12/01/2009,22.02
CD,06/01/2015,13.44
CD,06/01/2019,11.56
UHF34,12/01/2015,23.79
UHF34,12/31/2015,18.86
UHF34,12/01/2011,21.16
UHF34,12/01/2011,20.01
UHF34,12/01/2014,25.7
UHF42,01/01/2009,37.6
UHF34,12/01/2012,31.68
UHF42,01/01/2015,19.7
UHF42,01/01/2015,99.8
UHF42,01/02/2012,11.2
UHF42,01/01/2015,24.7
UHF42,01/01/2015,107.9
UHF42,01/01/2015,4.8
UHF42,01/01/2015,36.5
UHF42,01/02/2012,59.9
UHF42,01/01/2015,6.4
UHF42,01/01/2015,58.8
CD,12/01/2011,25.85
CD,12/01/2011,22.64
CD,12/01/2011,29.64
CD,06/01/2010,33.44
CD,06/01/2011,32.51
CD,06/01/2016,33.51
UHF34,12/01/2011,26.68
UHF34,12/01/2016,26.64
UHF34,06/01/2017,15.73
UHF34,06/01/2020,13.24
CD,06/01/2010,33.2
CD,06/01/2011,32.44
CD,06/01/2016,33.45
CD,06/01/2015,15.3
CD,06/01/2019,11.73
UHF34,06/01/2010,21.25
UHF34,06/01/2016,15.94
UHF34,12/01/2020,24.12
UHF34,06/01/2012,19.53
UHF42,01/01/2009,10.8
UHF42,01/01/2009,9.4
UHF42,01/01/2009,35.4
